API10,Continous Injected (bbl),Cyclic Injected (bbl),Days Well Injected,Days Well Produced,Field Name,Gas Produced (Mcf),Latitude,Lease Name,Longitude,Month,Oil Produced (bbl),Operator Name,Pool Code,Range,Section,Spud,Total Steam Injected (bbl),Township,Water Injected (bbl),Water Produced (bbl),Well,Well Type Inj,Well Type Prod
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-08-01,44.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,155.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-07-01,57.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,154.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-06-01,32.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,148.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-05-01,39.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,155.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-04-01,44.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,148.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-03-01,43.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,160.0,158,,OG
0401900021,,,,29.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-02-01,23.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,167.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-01-01,66.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,119.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-12-01,44.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,120.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-11-01,20.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,146.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-10-01,81.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,157.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-09-01,54.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,179.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-08-01,31.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,174.0,158,,OG
